id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,ltv_band,income_loan_ratio,credit_risk_score,property_loan_gap,high_risk_flag
68911,2019,0,0,0,0,2,0,0,1,116500,360.0,0,1,1,218000.0,1,1,0,0,1920.0,3,597,0,3,1,53.44036697,0,1,0,49.0,0,60.64549713690786,0.0,101500.0,1
68912,2019,0,3,0,0,2,0,0,1,116500,360.0,1,1,1,228000.0,1,0,0,0,3960.0,3,681,1,0,1,51.09649123,3,1,0,48.0,0,29.41176470588235,0.0,111500.0,1
68913,2019,0,2,1,0,0,0,0,1,476500,360.0,1,1,1,528000.0,1,1,0,0,5880.0,0,680,0,1,0,90.24621212,3,1,0,42.0,3,81.02363543615031,0.0,51500.0,1
68914,2019,0,1,0,0,0,0,0,1,486500,360.0,1,1,1,628000.0,1,1,0,0,14040.0,1,592,1,2,1,77.46815287,0,1,0,41.0,2,34.64852930702941,0.0,141500.0,1
68915,2019,0,2,0,1,0,0,0,0,296500,360.0,1,1,1,308000.0,1,1,0,0,6960.0,3,885,0,1,1,96.26623377,0,1,0,49.0,3,42.59445481970981,0.0,11500.0,1
68916,2019,1,1,0,0,3,0,0,1,1416500,360.0,1,1,1,2378000.0,1,1,0,0,22500.0,0,708,1,1,0,59.56686291,3,1,0,30.0,0,62.95275765521532,0.0,961500.0,1
68917,2019,0,1,1,2,2,0,0,1,176500,360.0,1,1,1,178000.0,1,1,0,0,6240.0,0,537,1,2,1,99.15730337,0,1,0,37.0,3,28.28072424290979,0.0,1500.0,1
68918,2019,0,0,0,0,3,0,0,1,526500,360.0,1,1,1,558000.0,1,1,0,0,7980.0,0,736,1,1,0,94.35483871,2,1,0,39.0,3,65.96917679488786,0.0,31500.0,1
68919,2019,0,3,0,0,0,0,0,1,206500,180.0,1,1,1,408000.0,1,1,0,0,5820.0,1,633,1,4,1,50.6127451,3,1,0,33.0,0,35.47500429479471,0.0,201500.0,1
68920,2019,0,2,0,0,2,0,0,1,466500,360.0,1,1,1,748000.0,1,1,0,0,5400.0,0,691,0,0,0,62.36631016,0,1,1,44.0,1,86.37289390853546,0.0,281500.0,1
68921,2019,0,1,0,1,2,0,0,0,516500,360.0,1,1,1,648000.0,1,1,0,0,14160.0,3,764,1,1,0,79.70679012,0,1,0,20.0,2,36.47341289456959,0.0,131500.0,1
68922,2019,1,2,0,0,2,0,0,1,146500,360.0,1,1,1,218000.0,1,1,0,0,2460.0,1,779,0,2,0,67.20183486,0,1,0,36.0,1,59.52864689150752,0.0,71500.0,1
68923,2019,0,3,0,0,2,0,0,1,216500,360.0,1,1,1,878000.0,1,1,0,0,2340.0,1,672,1,6,1,24.65831435,3,1,0,48.0,0,92.48184536522854,0.0,661500.0,1
68924,2019,0,2,0,0,0,0,0,1,306500,360.0,1,1,1,378000.0,1,2,0,0,11520.0,3,804,1,3,1,81.08465608,3,1,0,35.0,2,26.603593438069613,3.53,71500.0,1
68925,2019,0,3,0,1,2,0,0,0,186500,180.0,1,1,1,218000.0,1,1,0,0,10020.0,1,739,1,2,1,85.55045872,3,1,0,34.0,2,18.610917074144297,12.76,31500.0,1
68926,2019,1,2,0,0,0,0,0,1,136500,324.0,0,1,1,158000.0,1,2,0,0,11460.0,0,562,1,2,1,86.39240506,0,1,0,49.0,2,11.90995550126516,7.64,21500.0,1
68927,2019,0,1,0,0,0,0,0,1,116500,360.0,0,1,1,118000.0,1,1,0,0,4020.0,3,763,1,2,1,98.72881356,0,1,0,30.0,3,28.972892315344442,0.0,1500.0,1
68928,2019,0,1,0,0,3,0,0,1,426500,360.0,1,1,1,788000.0,1,1,0,0,12600.0,1,751,1,2,0,54.12436548,0,1,0,31.0,0,33.84652011745099,0.0,361500.0,1
68929,2019,0,0,0,2,0,0,0,1,336500,360.0,1,1,1,338000.0,1,1,0,0,5220.0,3,630,0,3,0,99.55621302,0,1,0,39.0,3,64.45125454893699,0.0,1500.0,1
68930,2019,0,3,1,0,2,0,0,1,286500,300.0,1,1,1,548000.0,1,1,0,0,4800.0,3,745,0,4,1,52.2810219,3,1,0,31.0,0,59.67506769423037,0.0,261500.0,1
68931,2019,0,2,1,0,0,0,0,1,356500,360.0,1,1,1,398000.0,1,1,0,0,6300.0,3,853,0,0,1,89.57286432,0,1,0,34.0,2,56.578320901444215,0.0,41500.0,1
68932,2019,0,0,1,0,2,0,0,1,346500,360.0,1,1,1,418000.0,1,1,0,0,3660.0,2,802,1,1,0,75.13586957,0,1,1,39.0,2,94.64627151051626,0.0,71500.0,1
68933,2019,0,1,0,0,0,0,0,1,236500,360.0,1,1,1,278000.0,1,1,0,0,7500.0,3,854,1,3,1,85.07194245,0,1,0,31.0,2,31.529129449406746,0.0,41500.0,1
68934,2019,0,2,0,0,3,1,0,1,566500,360.0,1,1,1,678000.0,1,1,0,0,8400.0,3,878,0,0,0,83.55457227,0,1,0,46.0,2,67.43244851803357,0.0,111500.0,1
68935,2019,0,0,0,1,0,0,0,0,216500,360.0,1,1,1,218000.0,1,1,0,0,2700.0,0,837,0,4,0,99.31192661,0,1,0,48.0,3,80.15549796371714,0.0,1500.0,1
68936,2019,0,3,1,0,2,0,0,1,166500,360.0,1,1,1,418000.0,1,1,0,0,3960.0,2,679,1,3,1,75.13586957,3,1,1,39.0,2,42.03483968694774,0.0,251500.0,1
68937,2019,0,1,0,1,2,0,0,0,266500,240.0,1,1,1,338000.0,1,1,0,0,3660.0,1,689,1,4,1,78.84615385,3,1,1,59.0,2,72.79431849221524,0.0,71500.0,1
68938,2019,0,1,0,0,3,0,0,1,656500,360.0,1,1,1,828000.0,1,1,0,0,9900.0,1,615,1,1,0,79.28743961,0,1,0,35.0,2,66.3064336935663,0.0,171500.0,1
68939,2019,0,1,0,0,2,0,0,1,556500,360.0,1,1,1,728000.0,1,1,0,0,9840.0,1,548,1,4,0,76.44230769,0,1,0,35.0,2,56.549131185855096,0.0,171500.0,1
68940,2019,0,2,0,0,0,0,0,1,506500,360.0,1,1,1,528000.0,1,1,0,0,6600.0,3,605,0,2,0,95.9280303,0,1,0,40.0,3,76.73079836388426,0.0,21500.0,1
68941,2019,0,2,0,2,3,0,0,1,146500,360.0,1,1,1,268000.0,1,1,0,0,5760.0,3,646,1,6,1,54.6641791,0,1,0,39.0,0,25.429612914424577,0.0,121500.0,1
68942,2019,0,2,0,0,3,1,0,1,536500,360.0,1,1,1,648000.0,1,1,0,0,10500.0,0,829,0,1,0,82.79320988,3,1,0,34.0,2,51.090372345490906,0.0,111500.0,1
68943,2019,1,2,0,0,2,0,0,1,246500,360.0,1,1,1,328000.0,1,1,0,0,4800.0,0,505,0,3,1,75.15243902,0,1,0,36.0,2,51.34347011039367,0.0,81500.0,1
68944,2019,0,1,0,1,3,0,0,0,176500,360.0,1,1,1,208000.0,1,1,0,0,5760.0,3,546,1,2,1,84.85576923,0,1,0,39.0,2,30.63704218017705,0.0,31500.0,1
68945,2019,0,2,1,0,3,0,0,1,406500,360.0,1,1,1,438000.0,1,1,0,0,11940.0,0,820,0,4,1,92.80821918,0,1,1,40.0,3,34.042375010468135,0.0,31500.0,1
68946,2019,0,1,1,0,0,0,0,1,356500,360.0,1,1,1,448000.0,1,2,0,0,14580.0,3,648,1,2,1,79.57589286,0,1,0,31.0,2,24.449626225910432,0.0,91500.0,1
68947,2019,0,1,0,2,3,0,0,1,436500,360.0,1,1,1,568000.0,1,1,0,0,5760.0,3,874,1,6,1,76.84859155,2,1,0,39.0,2,75.76809581669849,0.0,131500.0,1
68948,2019,0,0,0,0,3,1,0,1,336500,360.0,1,1,1,398000.0,1,1,0,0,5040.0,1,681,0,0,0,84.54773869,3,1,0,48.0,2,66.75262844673676,0.0,61500.0,1
68949,2019,0,0,0,0,2,0,0,1,86500,360.0,0,1,1,148000.0,1,1,0,0,3120.0,0,797,0,1,1,58.44594595,0,1,0,21.0,0,27.715475809035567,10.29,61500.0,1
68950,2019,0,1,0,0,0,0,0,1,456500,360.0,1,1,1,518000.0,1,1,0,0,7560.0,1,740,1,1,0,88.12741313,3,1,0,36.0,2,60.37561169157519,0.0,61500.0,1
68951,2019,0,1,0,0,3,0,0,1,546500,360.0,1,1,1,858000.0,1,1,0,0,7740.0,1,796,1,1,0,63.69463869,0,1,0,31.0,1,70.5981139387676,0.0,311500.0,1
68952,2019,0,1,0,0,3,0,0,1,436500,180.0,1,1,1,768000.0,1,1,0,0,9660.0,0,885,1,0,1,56.8359375,3,1,0,31.0,0,45.18165821343546,0.0,331500.0,1
68953,2019,0,0,1,0,0,0,0,1,226500,360.0,1,1,1,238000.0,1,1,0,0,6600.0,1,759,0,0,1,95.16806723,0,1,0,20.0,3,34.31298288138161,0.0,11500.0,1
68954,2019,0,1,0,1,3,0,0,0,76500,360.0,1,1,1,138000.0,1,1,0,0,3240.0,1,839,1,3,1,55.43478261,0,1,0,22.0,0,23.603825979635914,22.84,61500.0,1
68955,2019,0,0,0,1,3,0,0,0,176500,360.0,1,1,1,258000.0,1,1,0,0,5940.0,0,677,1,2,1,68.41085271,0,1,1,5.0,1,29.70880323177916,0.0,81500.0,1
68956,2019,0,3,0,0,2,0,0,1,306500,360.0,1,1,1,498000.0,1,1,0,0,5520.0,0,561,1,4,1,61.54618474,3,1,0,43.0,1,55.515305198333635,0.0,191500.0,1
68957,2019,0,2,0,1,0,0,0,0,136500,360.0,1,1,1,418000.0,1,1,0,0,1980.0,2,789,1,0,1,75.13586957,0,1,1,39.0,2,68.90459363957598,0.0,281500.0,1
68958,2019,0,3,0,0,2,0,0,1,206500,360.0,1,1,1,708000.0,1,1,0,0,4680.0,0,766,1,4,1,29.16666667,3,1,0,44.0,0,44.11450544755394,0.0,501500.0,1
68959,2019,0,3,0,1,1,0,0,0,46500,180.0,0,1,1,258000.0,1,1,0,0,1920.0,0,799,1,4,1,18.02325581,3,1,0,42.0,0,24.206142634044767,25.41,211500.0,1
68960,2019,0,1,1,0,3,0,0,1,176500,360.0,1,1,1,878000.0,1,1,0,0,4440.0,0,607,1,4,1,20.10250569,0,1,0,41.0,0,39.7433010583202,0.0,701500.0,1
68961,2019,0,3,0,1,3,0,0,0,326500,360.0,1,1,1,338000.0,1,1,0,0,5760.0,1,643,1,3,1,96.59763314,3,1,0,39.0,3,56.67418850893942,0.0,11500.0,1
68962,2019,0,1,0,0,0,0,0,1,606500,360.0,1,1,1,768000.0,1,1,0,0,9480.0,3,701,1,1,0,78.97135417,3,1,0,36.0,2,63.97004535386563,0.0,161500.0,1
68963,2019,0,1,0,0,3,0,0,1,436500,360.0,0,1,1,588000.0,1,1,0,0,8820.0,0,512,1,6,0,74.23469388,0,1,0,36.0,1,49.4841854665004,0.0,151500.0,1
68964,2019,1,2,0,0,2,0,0,1,306500,360.0,1,1,1,388000.0,1,1,0,0,4860.0,3,524,0,1,1,78.99484536,3,1,0,40.0,2,63.05286977988068,0.0,81500.0,1
68965,2019,0,2,0,0,0,0,0,1,506500,360.0,1,1,1,418000.0,1,1,0,0,18900.0,2,676,1,3,1,75.13586957,0,1,1,39.0,2,26.797523940532248,0.0,-88500.0,1
68966,2019,0,1,1,0,0,0,0,1,206500,360.0,1,1,1,258000.0,1,1,0,0,6600.0,3,591,1,2,1,80.03875969,0,1,0,38.0,2,31.283138918345706,0.0,51500.0,1
68967,2019,0,0,0,0,2,0,0,1,106500,360.0,1,1,1,498000.0,1,1,0,0,2220.0,0,515,0,3,1,21.38554217,0,1,0,44.0,0,47.95137325529041,0.0,391500.0,1
68968,2019,0,2,0,0,0,0,0,1,616500,360.0,1,1,1,678000.0,1,1,0,0,8700.0,1,855,0,0,0,90.92920354,0,1,0,43.0,3,70.85392483622572,0.0,61500.0,1
68969,2019,0,1,0,0,0,0,0,1,386500,360.0,1,1,1,518000.0,1,1,0,0,4380.0,3,767,1,0,0,74.61389961,0,1,0,41.0,1,88.2218671536179,0.0,131500.0,1
68970,2019,0,2,0,0,3,0,0,1,326500,360.0,1,0,1,428000.0,1,1,0,0,6540.0,0,759,0,0,1,76.28504673,0,1,0,25.0,2,49.91591499770677,0.0,101500.0,1
68971,2019,0,0,0,0,2,0,0,1,576500,360.0,1,1,1,978000.0,1,1,0,0,5580.0,3,597,0,1,0,58.94683027,0,1,0,49.0,0,103.2969001970973,0.0,401500.0,1
68972,2019,0,2,0,0,2,0,0,1,296500,360.0,1,1,1,448000.0,1,0,0,0,4380.0,0,698,0,2,0,66.18303571,0,1,0,44.0,1,67.67861218899795,0.0,151500.0,1
68973,2019,0,0,1,0,3,0,0,1,436500,360.0,1,1,1,588000.0,1,1,0,0,6000.0,3,739,0,2,0,74.23469388,0,1,0,32.0,1,72.73787702049658,0.0,151500.0,1
68974,2019,0,1,0,0,3,0,0,1,336500,360.0,1,1,1,488000.0,1,1,0,0,7200.0,1,861,1,3,1,68.95491803,2,1,0,44.0,1,46.729620885988055,0.0,151500.0,1
68975,2019,0,2,0,0,3,0,0,1,326500,120.0,1,1,1,488000.0,1,2,0,0,15960.0,0,690,1,3,1,66.9057377,0,1,0,46.0,1,20.456111772445336,8.04,161500.0,1
68976,2019,1,2,0,0,0,0,0,1,936500,360.0,0,1,1,418000.0,1,1,0,0,15300.0,2,678,1,6,1,75.13586957,0,1,1,39.0,2,61.205149990196716,0.0,-518500.0,1
68977,2019,1,3,0,0,2,0,0,1,106500,360.0,1,1,1,178000.0,1,1,0,0,2280.0,0,558,0,3,1,59.83146067,3,1,0,38.0,0,46.690048224462956,0.0,71500.0,1
68978,2019,0,2,0,0,2,0,0,1,436500,360.0,1,1,1,858000.0,1,1,0,0,9240.0,3,573,0,2,0,50.87412587,0,1,0,26.0,0,47.23514771128666,0.0,421500.0,1
68979,2019,0,1,0,0,2,0,0,1,406500,360.0,1,1,1,558000.0,1,1,0,0,7440.0,1,613,1,1,0,72.84946237,0,1,0,32.0,1,54.629754065313804,0.0,151500.0,1
68980,2019,0,3,0,1,2,0,0,0,166500,360.0,0,1,1,248000.0,1,1,0,0,2700.0,0,584,0,1,1,67.13709677,3,1,1,54.0,1,61.64383561643836,0.0,81500.0,1
68981,2019,0,3,1,2,2,0,0,1,86500,360.0,1,1,1,98000.0,1,1,0,0,2220.0,0,861,0,1,1,88.26530612,3,1,0,20.0,2,38.94642053129221,0.0,11500.0,1
68982,2019,0,1,0,2,3,0,0,1,236500,360.0,1,1,1,348000.0,1,1,0,0,5760.0,3,564,1,4,1,67.95977011,0,1,0,39.0,1,41.051900711682,0.0,111500.0,1
68983,2019,0,3,0,0,2,1,0,1,216500,360.0,1,1,1,328000.0,1,1,0,0,3840.0,0,749,0,1,1,66.00609756,3,1,0,33.0,1,56.36552980994533,0.0,111500.0,1
68984,2019,0,2,1,1,2,0,0,0,106500,360.0,1,1,1,138000.0,1,1,0,0,2520.0,0,582,0,2,1,77.17391304,0,1,0,42.0,2,42.245140817136054,0.0,31500.0,1
68985,2019,0,3,0,1,3,0,0,0,286500,360.0,1,1,1,278000.0,1,1,0,0,3540.0,1,534,0,0,1,103.057554,3,1,1,19.0,4,80.90934764190906,0.0,-8500.0,1
68986,2019,0,2,0,0,3,0,0,1,236500,360.0,1,1,1,408000.0,1,1,0,0,4200.0,3,621,0,2,1,57.96568627,3,1,0,48.0,0,56.296119971435374,0.0,171500.0,1
68987,2019,0,2,1,0,0,0,0,1,416500,360.0,1,1,1,438000.0,1,1,0,0,15000.0,0,743,0,2,1,95.0913242,0,1,0,19.0,3,27.764815678954736,0.0,21500.0,1
68988,2019,0,2,0,0,0,0,0,1,446500,360.0,1,1,1,768000.0,1,1,0,0,5460.0,3,751,0,2,1,58.13802083,3,1,0,47.0,0,81.76158212781542,0.0,321500.0,1
68989,2019,0,2,0,0,0,0,0,1,116500,360.0,0,1,1,138000.0,1,1,0,0,2400.0,3,839,0,2,1,84.42028986,0,1,0,37.0,2,48.52144939608497,0.0,21500.0,1
68990,2019,0,1,0,0,0,0,0,1,436500,360.0,1,1,1,458000.0,1,1,0,0,4860.0,1,893,1,1,0,95.30567686,3,1,0,49.0,3,89.79633820201605,0.0,21500.0,1
68991,2019,0,3,1,0,2,0,0,1,446500,300.0,1,1,1,418000.0,1,1,0,0,7740.0,2,506,1,2,1,75.13586957,3,1,1,39.0,2,57.67988631959695,0.0,-28500.0,1
68992,2019,0,0,0,0,0,0,0,1,466500,360.0,1,1,1,588000.0,1,1,0,0,8100.0,0,718,0,3,0,79.33673469,0,1,0,33.0,2,57.585483273669915,0.0,121500.0,1
68993,2019,0,3,0,2,3,0,0,1,126500,360.0,1,1,1,268000.0,1,1,0,0,5760.0,3,747,0,6,1,47.20149254,3,1,0,39.0,0,21.95799340392293,17.27,141500.0,1
68994,2019,0,1,0,1,3,0,0,0,366500,360.0,1,1,1,428000.0,1,1,0,0,5760.0,0,616,1,3,1,85.63084112,0,1,0,39.0,2,63.61742752994272,0.0,61500.0,1
68995,2019,1,1,0,1,0,0,0,0,706500,360.0,1,1,1,838000.0,1,1,0,0,10860.0,1,606,1,2,0,84.30787589,3,1,0,44.0,2,65.04925881594697,0.0,131500.0,1
68996,2019,0,1,0,2,0,0,0,1,406500,360.0,1,1,1,408000.0,1,1,0,0,4320.0,0,653,1,0,0,99.63235294,3,1,0,51.0,3,94.07544549872715,0.0,1500.0,1
68997,2019,0,1,0,0,0,0,0,1,306500,360.0,1,1,1,328000.0,1,1,0,0,5640.0,1,575,1,0,1,93.44512195,3,1,0,38.0,3,54.33433788335402,0.0,21500.0,1
68998,2019,0,3,0,0,3,0,0,1,206500,324.0,1,1,1,218000.0,1,1,0,0,2760.0,3,638,0,1,1,94.72477064,3,1,0,45.0,3,74.79174212241941,0.0,11500.0,1
68999,2019,0,2,0,0,3,0,0,1,316500,360.0,1,1,1,498000.0,1,1,0,0,3840.0,0,526,0,1,0,63.55421687,0,1,0,44.0,1,82.40041655818797,0.0,181500.0,1
69000,2019,0,1,0,0,2,1,1,1,206500,360.0,1,0,1,1808000.0,1,1,0,0,10200.0,1,588,1,2,1,11.42146018,0,1,0,43.0,0,20.243113420252918,16.91,1601500.0,1
69001,2019,0,1,0,0,3,0,0,1,226500,180.0,1,1,1,298000.0,1,1,0,0,5760.0,3,823,1,6,1,76.00671141,2,1,0,37.0,2,39.316090956431175,0.0,71500.0,1
69002,2019,0,1,0,0,2,0,0,1,146500,180.0,1,1,1,328000.0,1,1,0,0,7620.0,3,787,1,2,1,44.66463415,0,1,0,30.0,0,19.223199055242095,28.75,181500.0,1
69003,2019,0,2,0,0,2,0,0,1,156500,360.0,1,1,1,478000.0,1,1,0,0,2340.0,3,637,0,4,1,32.74058577,0,1,0,38.0,0,66.85177274668945,0.0,321500.0,1
69004,2019,0,3,0,0,3,0,0,1,136500,180.0,1,1,1,198000.0,1,1,0,0,9240.0,3,896,0,2,1,68.93939394,3,1,0,18.0,1,14.771128665728817,42.18,61500.0,1
69005,2019,0,2,0,0,3,0,0,1,546500,360.0,1,1,1,728000.0,1,1,0,0,7560.0,1,594,0,0,0,75.06868132,0,1,0,34.0,2,72.27879910064806,0.0,181500.0,1
69006,2019,0,0,1,0,2,0,0,1,336500,360.0,1,1,1,418000.0,1,1,0,0,6000.0,2,809,1,3,0,75.13586957,0,1,1,39.0,2,56.07398766872188,0.0,81500.0,1
69007,2019,0,3,1,0,0,0,0,1,356500,360.0,1,1,1,368000.0,1,1,0,0,13140.0,3,897,0,2,1,96.875,3,1,0,21.0,3,27.128833422113996,8.57,11500.0,1
69008,2019,0,1,0,0,3,0,0,1,476500,240.0,1,1,1,1008000.0,1,1,0,0,13620.0,3,839,1,0,0,47.2718254,0,1,0,20.0,0,34.98274722854416,2.93,531500.0,1
69009,2019,0,2,0,0,2,0,0,1,186500,360.0,0,1,1,248000.0,1,1,0,0,3420.0,3,886,0,3,1,75.2016129,3,1,1,42.0,2,54.516223326512716,0.0,61500.0,1
69010,2019,0,1,1,0,0,0,0,1,486500,360.0,1,1,1,618000.0,1,1,0,0,18180.0,1,684,1,1,0,78.72168285,2,1,0,47.0,2,26.758704141686376,0.0,131500.0,1
69011,2019,0,3,0,0,2,0,0,1,136500,360.0,1,1,1,178000.0,1,1,0,0,1860.0,1,621,0,6,0,76.68539326,3,1,0,37.0,2,73.34766254701773,0.0,41500.0,1
69012,2019,0,3,0,1,2,0,0,0,116500,360.0,1,0,1,138000.0,1,1,0,0,4080.0,0,877,1,3,1,84.42028986,3,1,0,36.0,2,28.546924773339867,4.74,21500.0,1
69013,2019,0,2,0,0,0,0,0,1,716500,360.0,1,1,1,418000.0,1,1,0,0,8100.0,2,894,1,0,1,75.13586957,3,1,1,39.0,2,88.44587088013826,0.0,-298500.0,1
69014,2019,0,1,1,2,2,0,0,1,506500,240.0,1,1,1,568000.0,1,1,0,0,6960.0,3,561,1,3,1,89.17253521,0,1,0,54.0,2,72.76253411866111,0.0,61500.0,1
69015,2019,0,0,0,2,2,0,0,1,216500,360.0,1,1,1,418000.0,1,1,0,0,3960.0,2,557,1,4,0,75.13586957,0,1,1,39.0,2,54.65791466801313,0.0,201500.0,1
69016,2019,0,2,0,0,3,0,0,1,146500,360.0,0,1,1,598000.0,1,1,0,0,3240.0,0,886,0,6,1,24.49832776,0,1,0,46.0,0,45.20209811786486,0.0,451500.0,1
69017,2019,0,3,0,0,2,0,0,1,76500,360.0,1,1,1,528000.0,1,1,0,0,2220.0,1,591,0,4,1,14.48863636,3,1,0,37.0,0,34.44394416929311,0.0,451500.0,1
69018,2019,0,1,0,0,3,0,0,1,456500,360.0,1,1,1,1228000.0,1,1,0,0,7620.0,3,601,1,3,0,37.1742671,3,1,0,39.0,0,59.90027555438919,0.0,771500.0,1
69019,2019,0,0,0,0,0,0,0,1,326500,360.0,0,1,1,368000.0,1,1,0,0,9000.0,0,814,0,2,1,88.72282609,0,1,0,49.0,2,36.27374736140429,0.0,41500.0,1
69020,2019,0,3,0,0,2,0,0,1,386500,360.0,0,1,1,448000.0,1,1,0,0,5160.0,3,529,1,0,1,86.27232143,3,1,1,46.0,2,74.88858748304592,0.0,61500.0,1
69021,2019,0,3,0,0,0,0,0,1,66500,180.0,1,1,0,418000.0,1,1,0,0,1680.0,2,641,1,6,1,75.13586957,3,1,1,39.0,2,39.559785841760856,0.0,351500.0,1
69022,2019,0,2,0,0,2,0,0,1,456500,360.0,1,1,1,668000.0,1,1,0,0,9900.0,0,779,0,1,0,68.33832335,0,1,0,24.0,1,46.1064538935461,0.0,211500.0,1
69023,2019,0,2,1,0,1,0,0,1,156500,180.0,1,1,1,328000.0,1,1,0,0,7980.0,1,777,0,3,1,47.71341463,0,1,1,29.0,0,19.609071544919182,26.4,171500.0,1
69024,2019,0,3,0,0,3,0,0,1,166500,360.0,1,1,1,418000.0,1,1,0,0,2220.0,2,894,1,3,1,75.13586957,3,1,1,39.0,2,74.96623142728501,0.0,251500.0,1
69025,2019,0,2,0,1,3,0,0,0,246500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,3,754,0,3,0,95.54263566,0,1,0,39.0,3,42.78771046693282,0.0,11500.0,1
69026,2019,0,2,0,0,2,0,0,1,186500,360.0,1,1,1,308000.0,1,1,0,0,5220.0,1,652,0,6,1,60.55194805,0,1,0,46.0,1,35.72112622103045,0.0,121500.0,1
69027,2019,0,3,0,0,3,0,0,1,216500,360.0,1,1,1,278000.0,1,1,0,0,4680.0,0,513,0,1,1,77.87769784,3,1,0,37.0,2,46.250801110873745,0.0,61500.0,1
69028,2019,0,2,0,0,3,0,0,1,356500,360.0,1,1,1,478000.0,1,1,0,0,8220.0,3,581,1,2,1,74.58158996,0,1,0,34.0,1,43.36455419048777,0.0,121500.0,1
69029,2019,0,0,0,0,0,0,0,1,176500,360.0,1,1,1,848000.0,1,1,0,0,3000.0,0,777,0,4,0,20.81367925,0,1,0,45.0,0,58.81372875708097,0.0,671500.0,1
69030,2019,0,1,0,1,3,0,0,0,456500,360.0,1,1,1,538000.0,1,1,0,0,5400.0,0,673,1,2,0,84.85130112,2,1,1,29.0,2,84.5213849287169,0.0,81500.0,1
69031,2019,0,1,0,0,0,0,0,1,356500,360.0,1,1,1,478000.0,1,1,0,0,9960.0,1,843,1,0,0,74.58158996,3,1,0,17.0,1,35.789579359502056,0.0,121500.0,1
69032,2019,0,1,0,0,0,0,0,1,636500,360.0,0,1,1,708000.0,1,1,0,0,9900.0,0,840,1,0,0,89.90112994,0,1,0,33.0,2,64.28643571356429,0.0,71500.0,1
69033,2019,0,1,0,2,2,0,0,1,416500,360.0,1,1,1,558000.0,1,1,0,0,2760.0,1,757,1,6,1,74.64157706,0,1,0,59.0,1,150.85114089098153,0.0,141500.0,1
69034,2019,0,3,0,0,0,0,0,1,206500,360.0,1,1,1,368000.0,1,1,0,0,3300.0,3,831,1,4,1,56.11413043,3,1,0,31.0,0,62.55680096940321,0.0,161500.0,1
69035,2019,0,3,0,0,2,0,0,1,336500,360.0,1,1,1,508000.0,1,1,0,0,8520.0,0,771,1,1,1,66.24015748,3,1,0,20.0,1,39.49067010914212,0.0,171500.0,1
69036,2019,0,1,1,0,2,0,0,1,316500,360.0,1,1,1,528000.0,1,1,0,0,9660.0,1,843,1,3,1,59.94318182,0,1,0,30.0,0,32.760583790497876,1.92,211500.0,1
69037,2019,0,0,1,0,2,0,0,1,276500,360.0,1,1,1,408000.0,1,1,0,0,4260.0,0,775,1,2,1,67.76960784,3,1,0,44.0,1,64.89087068763202,0.0,131500.0,1
69038,2019,0,3,0,1,2,0,0,0,106500,360.0,1,1,1,128000.0,1,1,0,0,2460.0,1,833,0,0,1,83.203125,3,1,0,32.0,2,43.27509142624949,0.0,21500.0,1
69039,2019,0,2,0,1,0,0,0,0,206500,360.0,1,1,1,208000.0,1,1,0,0,2460.0,0,558,0,0,0,99.27884615,0,1,1,34.0,3,83.90898008939456,0.0,1500.0,1
69040,2019,0,2,0,0,3,0,0,1,446500,360.0,1,1,1,538000.0,1,1,0,0,7860.0,0,833,0,1,0,82.99256506,3,1,0,23.0,2,56.79938939066277,0.0,91500.0,1
69041,2019,0,1,0,0,0,0,0,1,156500,360.0,1,1,1,198000.0,1,1,0,0,3480.0,0,790,1,6,0,79.04040404,0,1,0,26.0,2,44.95834530307383,0.0,41500.0,1
69042,2019,0,0,0,1,2,0,0,0,56500,360.0,1,1,1,78000.0,1,1,0,0,1140.0,3,642,0,3,1,72.43589744,0,1,0,22.0,1,49.51796669588081,0.0,21500.0,1
69043,2019,0,2,0,2,2,0,0,1,306500,360.0,1,1,1,418000.0,1,1,0,0,3720.0,2,680,1,4,1,75.13586957,0,1,1,39.0,2,82.37033055630206,0.0,111500.0,1
69044,2019,0,2,0,0,3,0,0,1,436500,360.0,1,0,1,658000.0,1,1,0,0,7800.0,1,882,0,3,0,66.33738602,3,1,0,21.0,1,55.95436482502243,0.0,221500.0,1
69045,2019,0,1,1,0,3,0,0,1,456500,360.0,1,1,1,578000.0,1,1,0,0,8400.0,0,585,1,3,1,78.97923875,0,1,0,34.0,2,54.33876919414355,0.0,121500.0,1
69046,2019,0,2,0,0,3,0,0,1,676500,360.0,1,1,1,2508000.0,1,1,0,0,23700.0,1,660,0,3,1,26.97368421,0,1,0,7.0,0,28.543099447280706,9.06,1831500.0,1
69047,2019,0,1,0,0,0,0,0,1,626500,360.0,1,1,1,788000.0,1,1,0,0,8220.0,0,647,1,0,0,79.50507614,0,1,0,39.0,2,76.20727405425131,0.0,161500.0,1
