loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1766037,2428996,8/4/2014,debtconsolidation,1,23074,48 months,11.56,603,B2,Current
1036353,2695797,10/15/2015,debtconsolidation,0,20136,36 months,12.43,673,A3,Current
1546051,2643617,9/26/2015,debtconsolidation,0,22401,36 months,9.28,715,C3,Current
1460441,2727209,3/15/2016,debtconsolidation,1,17632,36 months,14.19,604,A3,Current
1560797,2597981,8/7/2015,other,0,24867,48 months,14.85,690,C3,Default
1172253,2777444,10/30/2014,debtconsolidation,0,20901,36 months,18.29,759,B1,Default
1738427,2654504,4/18/2015,debtconsolidation,0,20232,48 months,10.52,518,C2,Current
1124418,2355351,3/5/2016,debtconsolidation,0,23466,60 months,18.29,600,B3,Current
1520237,2795060,1/26/2016,business,0,25426,36 months,9.14,810,D1,Current
1728243,2281021,11/22/2014,debtconsolidation,0,28980,36 months,15.5,1012,C1,Default
1578622,2444011,4/15/2016,debtconsolidation,1,19912,60 months,7.77,402,B2,Current
1448044,2109788,9/16/2014,debtconsolidation,0,24755,48 months,15.89,700,C2,Current
1187449,2836913,3/18/2015,homeimprovement,0,31811,48 months,14.8,882,D1,Current
1568488,2678838,5/23/2016,homeimprovement,0,17921,48 months,15.13,500,C3,Current
1176935,2346019,10/14/2014,debtconsolidation,0,27033,36 months,13.09,912,E3,Default
1736839,2642843,8/3/2014,debtconsolidation,0,27600,36 months,6.69,848,B2,Current
1810822,2211284,4/7/2016,other,0,25955,36 months,13.59,882,D2,Current
1516589,2431718,5/26/2015,debtconsolidation,0,27641,36 months,8.75,876,B3,Current
1073197,2066568,10/26/2014,debtconsolidation,0,13977,36 months,13.03,471,C3,Current
1562092,2750109,11/6/2015,debtconsolidation,0,21531,36 months,15.17,748,A2,Current
1419066,2440625,5/1/2015,debtconsolidation,0,17585,36 months,5.48,531,B2,Current
1608382,2391927,1/15/2015,debtconsolidation,0,17842,36 months,6.7,548,D3,Current
1652010,2126608,6/17/2014,debtconsolidation,0,14020,36 months,5.27,422,C2,Current
1556905,2212037,9/22/2015,debtconsolidation,0,31517,36 months,18.73,1151,A2,Current
1041502,2462307,6/3/2014,debtconsolidation,1,3864,36 months,10.41,125,E2,Current
1670146,2422821,6/12/2016,debtconsolidation,0,18196,60 months,11.18,397,D2,Current
1102710,2428887,12/21/2015,debtconsolidation,0,9824,60 months,7.68,198,A2,Current
1862017,2886133,2/1/2016,homeimprovement,0,28549,48 months,8.31,701,C2,Current
1111820,2727135,4/10/2016,debtconsolidation,0,22358,36 months,20.57,837,E3,Current
1587785,2626438,9/6/2015,other,0,22770,48 months,10.55,584,D3,Current
1673285,2402491,5/28/2015,debtconsolidation,0,13192,48 months,13.95,360,B3,Current
1815448,2527342,6/2/2015,debtconsolidation,0,21450,36 months,12.97,722,B3,Default
1049363,2604230,12/10/2015,debtconsolidation,0,17343,36 months,15.63,607,A1,Current
1407716,2133337,9/22/2014,debtconsolidation,0,23136,36 months,10.29,750,B1,Current
1739691,2140886,7/26/2015,debtconsolidation,0,13976,36 months,7.05,432,B1,Current
1681578,2301295,5/25/2016,debtconsolidation,0,18772,36 months,7.77,586,B3,Current
1071432,2344428,9/30/2014,debtconsolidation,0,,36 months,15.14,840,E1,Default
1868135,2847524,4/29/2016,debtconsolidation,0,10722,60 months,4.92,202,A3,Current
1445676,2203289,6/16/2015,debtconsolidation,0,11831,36 months,16.74,420,B2,Current
1497789,2574509,8/26/2014,debtconsolidation,0,14740,48 months,12.54,392,D1,Default
1309767,2895536,12/7/2014,debtconsolidation,0,14151,48 months,10.87,365,B3,Current
1770369,2212481,10/17/2015,homeimprovement,0,24724,60 months,7.02,490,C1,Current
1013609,2848335,10/4/2014,debtconsolidation,0,26501,48 months,12.47,704,A2,Current
1352843,2709804,4/14/2015,debtconsolidation,0,18906,36 months,12.4,632,B3,Current
1410006,2098846,6/27/2014,debtconsolidation,0,18059,48 months,11.48,471,D1,Current
1729612,2166076,4/3/2015,debtconsolidation,0,24138,48 months,10.26,615,C1,Current
1544252,2339862,5/31/2014,debtconsolidation,0,26138,48 months,8.33,642,A2,Current
1688794,2024407,6/22/2014,debtconsolidation,0,22110,60 months,15.91,537,D1,Current
1753777,2559123,12/31/2014,debtconsolidation,0,21916,36 months,9.82,705,B3,Current
1819891,2801397,4/4/2016,debtconsolidation,0,25334,48 months,13.31,684,E1,Current
1397085,2256888,4/29/2016,business,0,14249,36 months,5.13,428,B3,Current
1544420,2323270,11/19/2014,debtconsolidation,0,30315,48 months,13.05,814,E3,Default
1048184,2121056,11/24/2015,debtconsolidation,0,28161,36 months,9.46,902,B2,Current
1303897,2816355,6/6/2015,debtconsolidation,0,21692,48 months,4.74,497,B2,Current
1449077,2862340,5/16/2015,debtconsolidation,0,15181,48 months,6.88,363,A3,Current
1518604,2671401,5/13/2015,debtconsolidation,0,31170,60 months,17.96,791,C2,Default
1808622,2350723,3/17/2015,debtconsolidation,0,27685,36 months,8.42,873,A2,Current
1620305,2601666,9/27/2015,debtconsolidation,0,14799,36 months,16.04,521,B3,Current
1236662,2547711,4/4/2015,debtconsolidation,0,37550,60 months,13.08,856,E1,Current
1740092,2324400,5/9/2016,debtconsolidation,,20485,48 months,14.09,561,C1,Current
1007072,2650895,1/6/2015,business,0,21167,36 months,9.01,673,A3,Current
1627676,2433628,11/30/2015,debtconsolidation,0,13704,36 months,11.18,450,C3,Current
1113024,2054110,6/20/2016,debtconsolidation,0,28471,36 months,9.38,910,C2,Current
1594269,2854071,3/27/2016,debtconsolidation,0,27435,48 months,9.26,686,E3,Current
1141654,2667001,3/26/2015,debtconsolidation,0,21627,60 months,5.05,409,E2,Current
1030604,2774064,1/31/2016,other,0,34677,36 months,16.01,1219,B1,Current
1152882,2792755,11/30/2014,debtconsolidation,0,19650,48 months,6.41,465,C3,Current
1577949,2377654,6/15/2015,debtconsolidation,0,17970,36 months,8.92,571,A3,Current
1256523,2386058,8/18/2014,debtconsolidation,0,20396,60 months,5.02,385,A2,Current
1371505,2626031,8/26/2015,debtconsolidation,0,22719,36 months,16.58,805,C2,Current
1734501,2494600,7/15/2015,debtconsolidation,0,20043,48 months,12.78,536,B1,Current
1244789,2065019,12/11/2015,homeimprovement,0,17209,60 months,8.77,355,A1,Current
1244840,2291136,9/27/2014,homeimprovement,0,25685,48 months,11.92,675,D1,Current
1320941,2385108,2/12/2016,debtconsolidation,0,16163,36 months,10.33,524,A2,Current
1248971,2738063,9/27/2014,homeimprovement,0,21858,36 months,19.29,804,A2,Current
1882246,2475037,7/24/2014,debtconsolidation,0,23320,48 months,12.66,622,C3,Default
1114014,2827671,1/18/2015,debtconsolidation,0,23951,48 months,11.01,619,C1,Current
1699921,2106144,12/6/2014,debtconsolidation,0,27902,36 months,20.5,1044,E3,Default
1314074,2101498,8/6/2015,debtconsolidation,1,30526,36 months,11.45,1006,A1,Current
1208272,2211535,9/8/2014,debtconsolidation,0,19277,48 months,6.62,458,A3,Current
1201431,2604541,2/23/2015,debtconsolidation,0,21322,60 months,20.1,566,C1,Default
1506964,2642069,1/17/2015,auto,0,23480,48 months,11.53,613,C1,Current
1205463,2713148,5/24/2015,debtconsolidation,1,35024,36 months,16.33,1237,C1,Current
1642206,2312634,9/15/2014,debtconsolidation,0,10006,36 months,13.56,340,A2,Current
1821543,2863475,10/6/2015,debtconsolidation,0,21339,36 months,12.1,710,E2,Current
1454521,2026148,12/20/2015,debtconsolidation,0,18908,36 months,8.1,593,B2,Current
1000039,2777233,10/2/2014,debtconsolidation,0,35094,60 months,10.26,750,A1,Default
1889979,2671600,5/27/2014,business,0,24568,60 months,9.49,516,B3,Current
1273989,2533450,5/18/2016,debtconsolidation,1,19860,36 months,9.76,639,A3,Current
1325655,2304659,12/21/2014,debtconsolidation,1,15705,36 months,14.24,539,E2,Default
1693261,2133420,11/26/2014,other,0,17581,48 months,16.41,502,A3,Current
1009321,2298124,7/13/2015,debtconsolidation,1,27756,60 months,7.61,558,A2,Current
1509949,2841477,3/25/2015,debtconsolidation,0,11918,,6.97,368,A2,Current
1135845,2502391,2/5/2016,debtconsolidation,0,23352,60 months,9.5,490,D1,Current
1539059,2278336,7/23/2015,debtconsolidation,0,26971,60 months,9.61,568,C2,Current
1613615,2136879,5/1/2015,debtconsolidation,0,19983,36 months,9.16,637,A1,Current
1383999,2320072,2/14/2015,debtconsolidation,0,20126,60 months,13.19,460,C2,Current
1395011,2655813,8/21/2014,debtconsolidation,0,16311,48 months,9.67,411,A3,Current
1469087,2289947,11/10/2014,debtconsolidation,0,17829,48 months,7.52,431,C2,Current
1145459,2244446,9/25/2015,debtconsolidation,1,19473,60 months,17.02,484,A3,Current
1595562,2062773,1/11/2016,debtconsolidation,0,25272,36 months,9.26,807,B3,Current
1605392,2863463,5/27/2014,healthcare,0,22873,60 months,6.54,448,D3,Default
1888152,2662744,3/26/2016,homeimprovement,0,18056,60 months,8.38,369,C1,Current
1619877,2628295,5/12/2015,debtconsolidation,0,21131,48 months,7.27,509,A3,Current
1401592,2479370,10/23/2014,debtconsolidation,0,24470,60 months,6.34,477,E1,Current
1557629,2655968,8/10/2014,debtconsolidation,0,22642,48 months,7.11,543,C1,Current
1683496,2608582,1/23/2016,debtconsolidation,0,24969,36 months,11.06,818,C3,Default
1801685,2085297,12/4/2015,debtconsolidation,0,14347,48 months,7.61,348,B3,Current
1602205,2022719,1/12/2016,debtconsolidation,0,18211,60 months,8.94,378,A3,Current
1218755,2354047,8/2/2014,debtconsolidation,0,15667,36 months,13.82,534,B1,Current
1436333,2374679,2/7/2016,debtconsolidation,0,18205,36 months,7.07,563,C2,Current
1156085,2626604,6/11/2014,debtconsolidation,0,18847,48 months,6.02,443,C2,Current
1379007,2182158,9/17/2015,debtconsolidation,0,18219,48 months,6.52,432,B2,Current
1405572,2411766,7/4/2014,debtconsolidation,0,22323,36 months,8.38,703,A1,Current
1670507,2314490,11/24/2014,debtconsolidation,0,20213,36 months,14.37,694,A3,Current
1379919,2113430,3/14/2016,debtconsolidation,0,25475,36 months,9.53,816,D1,Default
1290937,2311409,10/18/2015,debtconsolidation,0,25162,36 months,10.51,818,B3,Current
1796471,2858009,10/26/2015,debtconsolidation,0,20932,48 months,10.37,535,D1,Current
1010557,2386138,8/14/2014,debtconsolidation,0,25985,36 months,12.72,872,B1,Current
1030593,2804479,5/20/2014,homeimprovement,0,30641,48 months,13.32,827,E2,Current
1540705,2786037,4/18/2015,debtconsolidation,0,25060,36 months,13.58,851,D2,Current
1476466,2678092,11/22/2014,debtconsolidation,0,22093,48 months,10.76,568,C1,Current
1556287,2810291,4/30/2015,debtconsolidation,0,25706,48 months,14.9,714,E2,Current
1811085,2331662,7/26/2014,debtconsolidation,0,22356,48 months,6.42,529,C1,Current
1812930,2781591,9/22/2015,debtconsolidation,1,22398,36 months,16.24,790,C2,Current
1514374,2235182,7/30/2014,debtconsolidation,0,22911,36 months,9.28,732,C1,Current
1237240,2250556,3/9/2016,debtconsolidation,0,17296,60 months,14.28,405,B1,Current
1757008,2336439,7/1/2014,debtconsolidation,0,14506,36 months,7.2,449,A2,Current
1278206,2483640,12/24/2015,debtconsolidation,0,20000,60 months,16.67,494,B1,Current
1195580,2496994,7/7/2015,debtconsolidation,0,25513,36 months,5.58,771,C2,Current
1390150,2859915,1/6/2016,debtconsolidation,0,17509,60 months,7.23,349,B1,Current
1226381,2820277,8/12/2015,business,0,30622,36 months,14.69,1057,D1,Current
1379040,2073714,6/28/2014,debtconsolidation,0,19760,60 months,13.19,452,E1,Current
1567561,2090629,7/12/2014,debtconsolidation,0,22888,36 months,8.67,724,A3,Current
1376096,2357883,5/18/2015,debtconsolidation,0,19551,36 months,8.62,618,D2,Current
1431887,2631761,4/21/2015,debtconsolidation,0,23033,60 months,7.79,465,D1,Current
1630008,2643539,4/24/2015,debtconsolidation,0,24818,60 months,11.69,548,E2,Current
1322396,2379146,3/20/2016,debtconsolidation,0,26715,60 months,4.86,502,A2,Current
1152758,2657567,10/30/2015,debtconsolidation,,23843,36 months,20.36,890,D2,Default
1354571,2341597,3/27/2015,homeimprovement,0,19876,60 months,8.18,405,C3,Current
1522725,2563396,7/14/2014,debtconsolidation,0,27003,,11.89,710,A2,Current
1670178,2660420,6/14/2016,debtconsolidation,0,29634,60 months,10.44,636,C1,Current
1263419,2021943,12/23/2014,debtconsolidation,0,22377,36 months,10.37,726,A1,Current
1797255,2377159,4/22/2016,debtconsolidation,0,19192,60 months,12.6,433,A3,Current
1133971,2723020,5/25/2015,debtconsolidation,0,17122,48 months,13.44,463,C1,Current
1695027,2017754,5/6/2015,debtconsolidation,0,25827,36 months,6.25,789,B1,Current
1774384,2030482,12/14/2014,debtconsolidation,0,28097,60 months,8.03,570,B3,Current
1161267,2660313,9/1/2015,debtconsolidation,0,13499,48 months,7.05,324,C3,Current
1710183,2500813,11/21/2014,debtconsolidation,0,24645,36 months,10.97,806,A2,Current
1119803,2799605,2/24/2015,debtconsolidation,0,10349,60 months,11.83,229,D3,Current
1470532,2892823,9/25/2014,debtconsolidation,0,24640,60 months,7.57,495,B2,Current
1227721,2681812,7/17/2014,debtconsolidation,0,25418,36 months,14,869,C2,Current
1464463,2026754,6/27/2015,education,0,10612,36 months,22.81,410,B1,Current
1253808,2334973,7/9/2015,debtconsolidation,0,23480,48 months,16.34,670,E2,Default
1307208,2528789,7/21/2015,debtconsolidation,0,23312,60 months,9.8,493,A3,Current
1155987,2497740,11/2/2014,debtconsolidation,0,26261,48 months,7.05,629,C3,Current
1392587,2697694,8/28/2014,debtconsolidation,0,29059,36 months,12.27,969,A3,Current
1563351,2319496,9/26/2015,debtconsolidation,0,24030,36 months,16.77,854,E3,Default
1813618,2855388,3/11/2016,debtconsolidation,0,16165,60 months,11.37,354,E2,Current
1654412,2802683,6/25/2015,debtconsolidation,0,21307,60 months,20.98,576,E3,Current
1840931,2896674,7/29/2014,auto,0,17061,60 months,13.35,391,C1,Current
1761928,2370262,11/19/2015,debtconsolidation,0,23008,48 months,6.98,551,A1,Current
1363917,2223309,11/20/2015,business,0,17898,60 months,16.12,436,D2,Default
1853749,2082698,11/16/2014,debtconsolidation,0,17042,60 months,7.84,344,A3,Current
1876371,2071322,4/18/2016,homeimprovement,0,26409,48 months,10.33,674,A3,Current
1106367,2176415,6/27/2014,debtconsolidation,0,19840,60 months,7.68,399,E2,Current
1121983,2701735,9/16/2014,debtconsolidation,0,25115,36 months,8.51,793,C2,Default
1117894,2614454,1/12/2015,debtconsolidation,0,19631,48 months,10.76,505,E2,Default
1318624,2129885,4/18/2015,debtconsolidation,0,16911,60 months,6.89,334,B1,Current
1036662,2160429,1/10/2015,other,0,25485,60 months,5.94,492,C2,Default
1618936,2068879,7/27/2015,debtconsolidation,0,28177,60 months,13.04,642,D3,Current
1569156,2261472,5/1/2015,debtconsolidation,0,19346,48 months,10.15,492,B3,Current
1397343,2405465,7/6/2014,debtconsolidation,0,19854,60 months,10.58,428,E2,Default
1282591,2061266,5/16/2016,debtconsolidation,0,17870,48 months,15.44,501,D2,Current
1058698,2408459,1/29/2016,debtconsolidation,0,19943,60 months,8.58,410,C3,Current
1355979,2286904,8/23/2014,debtconsolidation,0,25135,60 months,15.48,604,E1,Current
1113367,2219631,7/6/2015,debtconsolidation,0,15603,48 months,11.25,405,A3,Current
1164073,2564966,3/31/2016,debtconsolidation,0,21497,60 months,10.32,460,A1,Current
1660402,2757986,1/25/2016,debtconsolidation,0,,60 months,10.86,537,A3,Current
1125519,2820024,5/1/2016,debtconsolidation,0,18612,36 months,6.82,573,D2,Current
1495962,2339238,7/8/2015,debtconsolidation,0,12709,48 months,9.88,322,C1,Current
1328533,2710952,7/3/2015,debtconsolidation,0,19836,60 months,11.26,434,A2,Current
1085858,2883870,4/9/2016,debtconsolidation,0,21794,36 months,7.51,678,B2,Current
1336883,2163376,1/15/2016,debtconsolidation,0,28679,60 months,8.55,589,B3,Current
1282276,2324436,8/15/2014,debtconsolidation,0,22903,36 months,5.2,688,B1,Current
1757919,2015101,12/2/2014,debtconsolidation,0,23766,48 months,15.13,663,C2,Current
1232531,2280295,4/2/2015,debtconsolidation,0,28995,48 months,12.41,769,B1,Current
1654248,2080049,7/31/2015,debtconsolidation,0,16134,48 months,9.36,404,A3,Current
1205181,2261393,9/5/2014,debtconsolidation,0,17016,36 months,8.13,534,E3,Current
1181483,2338603,2/7/2016,debtconsolidation,0,25384,36 months,15.26,883,C3,Default
1160857,2157393,1/8/2015,debtconsolidation,0,11308,36 months,9.69,363,E3,Current
1462004,2194922,2/21/2016,debtconsolidation,0,20229,60 months,6.33,394,E3,Current
1885556,2224995,5/21/2015,debtconsolidation,1,14908,60 months,11.25,326,E3,Current
1693667,2751862,5/9/2016,debtconsolidation,0,17155,60 months,6.25,334,D3,Current
1196053,2258276,2/19/2016,homeimprovement,1,26432,36 months,11.3,869,D1,Current
1629325,2570968,5/18/2016,debtconsolidation,0,28889,48 months,5.11,667,C2,Current
1290156,2216968,9/14/2015,debtconsolidation,0,26632,48 months,7.62,645,A2,Current
1344068,2784931,4/23/2016,other,0,21519,36 months,16.56,763,C1,Current
1106503,2626431,2/15/2016,debtconsolidation,0,16425,60 months,15.98,399,B2,Current
1128755,2540231,7/8/2014,debtconsolidation,0,25890,48 months,15.06,721,C1,Current
1434824,2126602,3/26/2016,other,0,27054,48 months,6.08,636,A3,Current
1138153,2531797,1/13/2016,homeimprovement,0,27732,48 months,17.25,804,E3,Default
1348990,2666182,8/11/2014,debtconsolidation,0,25984,48 months,14.02,710,A2,Current
1153105,2555020,8/20/2014,homeimprovement,0,18851,36 months,11.38,621,E1,Current
1667771,2312737,6/14/2016,debtconsolidation,0,18229,60 months,6.32,355,A2,Current
1669801,2814765,3/24/2016,homeimprovement,0,27352,60 months,12.11,610,B1,Default
1137243,2352111,12/4/2015,debtconsolidation,0,21768,36 months,12.44,728,E2,Default
1729144,2202070,5/17/2016,debtconsolidation,1,21377,60 months,7.02,423,B3,Current
1103647,2309661,8/17/2015,debtconsolidation,0,19929,36 months,13.62,677,D1,Current
1746694,2775714,5/28/2014,debtconsolidation,0,18889,60 months,8.1,384,B2,Current
1065944,2530710,5/18/2014,debtconsolidation,0,18867,48 months,8.67,467,C1,Current
1698045,2149207,9/20/2014,debtconsolidation,0,17140,60 months,5.93,331,D1,Current
1038082,2587561,12/26/2015,debtconsolidation,0,18945,36 months,13.99,647,B1,Current
1873955,2612298,2/8/2016,debtconsolidation,0,18276,36 months,7.36,567,E1,Current
1397251,2442708,2/9/2016,debtconsolidation,0,19059,36 months,11.25,626,A3,Current
1333945,2889728,10/17/2015,debtconsolidation,0,16844,48 months,11.76,442,A3,Current
1360729,2409643,5/31/2016,debtconsolidation,0,12156,60 months,17.2,303,A3,Current
1027922,2295653,3/7/2016,debtconsolidation,0,23922,36 months,16.94,852,A1,Current
1554909,2695486,11/5/2015,debtconsolidation,0,14202,48 months,10.33,362,A1,Current
1821008,2711050,1/16/2015,homeimprovement,0,23315,60 months,4.15,431,D1,Current
1840878,2663384,9/9/2015,debtconsolidation,0,22302,60 months,5.61,427,B1,Current
1210121,2708875,8/28/2015,debtconsolidation,0,26175,36 months,14.44,900,B1,Current
1428578,2518464,12/7/2015,business,0,20428,36 months,12.8,686,C1,Default
1249379,2441849,2/19/2015,debtconsolidation,0,23844,48 months,6.6,567,B3,Current
1230928,2421512,3/28/2015,debtconsolidation,0,17358,60 months,14.05,404,A3,Current
1833617,2726230,12/23/2014,homeimprovement,0,20882,48 months,10.81,538,D3,Current
1162494,2380000,3/13/2015,debtconsolidation,0,22511,36 months,14.27,772,E1,Current
1505860,2710249,12/1/2014,debtconsolidation,0,22494,48 months,10.27,573,D3,Current
1060242,2680593,12/30/2014,other,0,16556,48 months,7.66,402,A2,Current
1257656,2475667,8/12/2014,debtconsolidation,1,27557,36 months,22.73,1063,B2,Default
1492964,2061696,9/29/2015,debtconsolidation,0,20650,36 months,8.27,650,A2,Current
1208087,2186855,6/11/2015,debtconsolidation,0,17939,60 months,14.65,423,A1,Current
1339289,2141953,9/14/2014,business,0,32842,60 months,15.78,795,C3,Current
1415987,2149629,6/25/2015,business,0,15519,48 months,6.79,370,B1,Current
