,loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus,residentialState,yearsEmployment,homeOwnership,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon
8324,1243556,2548476,11/14/2015,debtconsolidation,0.0,18317.0,48 months,5.34,425,A3,Current,NJ,2-5 years,rent,56401,0,15.99,13,16,11.0,4,17573,56.71,0,9,9,0
8325,1464423,2256549,11/3/2014,debtconsolidation,0.0,21392.0,48 months,11.12,554,E1,Current,ME,1 year,mortgage,55912,0,16.15,10,22,15.0,15,12214,70.1,0,0,0,0
8326,1450827,2119746,9/12/2015,debtconsolidation,0.0,27031.0,36 months,8.95,859,B2,Current,NY,2-5 years,mortgage,53845,1,14.23,8,10,7.0,4,14161,91.97,0,0,0,0
8327,1113464,2012810,2/6/2016,homeimprovement,0.0,20715.0,60 months,7.59,416,A1,Current,TN,6-9 years,mortgage,56062,1,17.29,5,15,12.0,7,18967,54.91,4,0,0,2
8328,1530959,2718174,4/27/2016,debtconsolidation,0.0,21090.0,48 months,10.72,542,A3,Current,GA,2-5 years,rent,56612,1,18.46,6,15,9.0,3,13880,59.72,0,0,0,0
8329,1055712,2351567,8/7/2015,debtconsolidation,0.0,19685.0,60 months,9.46,413,B1,Current,MD,1 year,rent,51312,1,26.05,8,29,28.0,26,18141,76.37,0,1,1,0
8330,1814423,2503467,9/12/2015,debtconsolidation,0.0,16213.0,60 months,6.12,314,A3,Current,CA,1 year,rent,51508,0,10.78,3,15,13.0,6,9721,43.74,0,15,14,0
8331,1112601,2318631,10/19/2015,debtconsolidation,0.0,19927.0,60 months,7.45,399,E3,Current,NY,< 1 year,own,52851,1,14.67,10,10,8.0,8,12105,74.55,10,0,0,0
8332,1328911,2690350,8/28/2015,debtconsolidation,0.0,18802.0,36 months,7.83,588,C2,Current,GA,1 year,own,55388,1,14.28,15,18,11.0,5,14866,61.89,0,0,0,1
8333,1503694,2294402,6/11/2015,debtconsolidation,0.0,19393.0,60 months,9.05,403,A1,Current,SC,< 1 year,mortgage,52228,0,18.24,11,13,8.0,4,16105,69.54,0,6,5,0
8334,1719360,2548360,4/27/2016,debtconsolidation,0.0,19310.0,60 months,8.78,399,C3,Current,IA,< 1 year,own,53914,1,9.03,3,21,15.0,13,16093,91.59,0,0,0,0
8335,1483887,2470973,5/29/2014,debtconsolidation,0.0,18851.0,36 months,16.75,670,C1,Current,KY,6-9 years,rent,54259,0,22.94,31,25,25.0,21,18723,56.08,2,0,0,0
8336,1534678,2036357,1/22/2015,debtconsolidation,0.0,16779.0,60 months,7.64,337,B3,Current,ME,< 1 year,own,60050,1,15.41,2,20,12.0,10,17785,58.49,0,1,1,1
8337,1608251,2818187,4/3/2015,homeimprovement,0.0,22081.0,60 months,17.61,556,A3,Current,NV,10+ years,rent,57157,0,23.97,4,8,7.0,3,13592,60.13,0,0,0,17
8338,1784780,2708028,4/13/2015,debtconsolidation,0.0,26596.0,36 months,17.02,948,C3,Current,MT,2-5 years,own,54299,1,25.97,8,18,11.0,8,13551,69.63,0,1,1,3
8339,1655602,2332842,6/18/2016,debtconsolidation,0.0,13580.0,60 months,11.34,298,B2,Current,FL,1 year,own,56579,1,20.8,1,25,23.0,20,14865,91.78,0,0,0,0
8340,1164137,2319915,10/23/2015,debtconsolidation,0.0,24875.0,36 months,9.75,800,B2,Current,OR,2-5 years,mortgage,53081,0,16.53,37,14,14.0,7,9479,49.55,1,0,0,0
8341,1253393,2495768,9/27/2014,business,0.0,10452.0,36 months,9.39,334,A1,Current,NH,10+ years,mortgage,56095,1,22.55,5,20,19.0,17,16332,46.27,0,0,0,0
8342,1320744,2304288,3/11/2016,healthcare,0.0,21828.0,60 months,5.97,422,B2,Current,IL,6-9 years,own,54208,0,12.34,3,19,11.0,9,11827,72.62,0,0,0,0
8343,1362411,2753482,6/27/2015,debtconsolidation,0.0,18957.0,36 months,13.67,645,B1,Default,AZ,10+ years,own,47881,1,15.8,3,16,10.0,7,13872,78.73,12,1,1,0
8344,1456331,2715574,7/6/2015,homeimprovement,0.0,22998.0,48 months,9.17,574,A2,Current,NV,< 1 year,rent,53809,0,13.37,35,12,8.0,3,17290,69.84,8,0,0,0
8345,1632122,2648280,9/2/2015,debtconsolidation,0.0,21544.0,36 months,9.97,695,A1,Current,CA,< 1 year,mortgage,56496,1,19.17,1,19,13.0,9,16242,77.3,0,0,0,0
8346,1850329,2583982,7/22/2015,debtconsolidation,0.0,26739.0,36 months,10.16,865,D3,Current,IN,10+ years,mortgage,55438,0,19.95,7,18,11.0,6,17106,82.41,0,0,0,9
8347,1261944,2497583,8/3/2015,debtconsolidation,1.0,25424.0,48 months,13.37,687,E1,Default,GA,1 year,mortgage,54705,1,14.8,32,16,9.0,8,12619,41.93,0,4,4,1
8348,1860692,2864655,9/7/2014,debtconsolidation,0.0,12989.0,36 months,11.02,425,C1,Current,NV,1 year,mortgage,51403,1,25.93,1,21,21.0,7,16329,47.09,0,0,0,0
8349,1304398,2873961,5/2/2016,debtconsolidation,0.0,21192.0,60 months,8.28,433,E3,Current,IN,6-9 years,rent,51101,0,27.01,13,20,16.0,10,17402,62.53,0,0,0,1
8350,1314998,2094517,3/4/2016,debtconsolidation,0.0,11631.0,36 months,15.02,403,D1,Current,AR,1 year,mortgage,51543,1,16.52,12,17,15.0,9,18121,81.23,0,0,0,0
8351,1124690,2309975,11/30/2014,debtconsolidation,0.0,27146.0,36 months,13.7,924,B3,Current,FL,1 year,mortgage,54846,1,15.17,38,10,10.0,8,22181,63.83,0,0,0,1
8352,1309040,2707476,9/10/2015,debtconsolidation,0.0,21134.0,36 months,22.37,811,C1,Default,TX,10+ years,mortgage,52895,0,29.65,32,6,5.0,4,11246,88.39,0,5,4,2
8353,1723848,2892107,1/21/2015,debtconsolidation,0.0,16918.0,60 months,10.88,367,B1,Current,FL,< 1 year,mortgage,52278,1,10.79,35,16,9.0,3,17661,46.35,1,0,0,0
8354,1122373,2723800,12/1/2014,debtconsolidation,0.0,20976.0,48 months,13.23,565,B1,Current,DC,10+ years,rent,53901,1,18.79,17,9,8.0,7,16434,52.71,0,0,0,1
8355,1691652,2018086,7/29/2015,debtconsolidation,0.0,24274.0,48 months,11.8,637,A1,Current,TX,10+ years,mortgage,51860,1,14.07,5,13,7.0,5,17626,57.1,0,0,0,7
8356,1450308,2198333,5/19/2016,debtconsolidation,0.0,22509.0,60 months,17.55,566,D3,Default,GA,10+ years,own,60899,1,21.84,5,16,14.0,9,12500,93.25,0,0,0,0
8357,1343083,2005132,6/14/2014,debtconsolidation,0.0,26794.0,48 months,5.75,626,A3,Current,WY,6-9 years,rent,62606,0,11.37,4,19,19.0,8,16064,60.16,0,0,0,0
8358,1592972,2079984,12/3/2015,debtconsolidation,0.0,18698.0,48 months,13.02,502,C3,Current,IN,6-9 years,own,55594,0,16.12,7,20,15.0,6,16626,49.52,0,1,1,1
8359,1006533,2528404,10/22/2015,debtconsolidation,0.0,18372.0,36 months,7.3,570,A3,Current,DC,10+ years,rent,47580,1,15.05,3,11,7.0,6,19177,47.66,0,4,3,0
8360,1601473,2890380,7/19/2015,debtconsolidation,0.0,19163.0,48 months,14.26,526,A3,Current,IN,< 1 year,mortgage,56274,1,15.1,9,13,7.0,4,14253,77.97,0,0,0,17
8361,1500878,2509274,1/24/2015,debtconsolidation,0.0,24850.0,60 months,10.46,534,E2,Current,CA,6-9 years,rent,54401,1,17.23,8,8,5.0,5,16437,51.59,0,0,0,1
8362,1580771,2693281,2/27/2016,debtconsolidation,0.0,16532.0,48 months,18.66,491,B3,Default,MA,1 year,rent,52589,1,13.24,6,16,14.0,9,13927,70.07,0,0,0,0
8363,1126803,2190741,5/14/2016,other,0.0,14223.0,60 months,13.13,325,A2,Current,MO,1 year,mortgage,53416,1,12.59,13,14,8.0,6,20134,66.64,0,0,0,0
8364,1614331,2083780,8/26/2015,debtconsolidation,0.0,22264.0,36 months,13.54,756,C2,Default,SC,2-5 years,rent,49031,0,17.26,38,17,16.0,13,10782,67.78,0,0,0,0
8365,1769082,2703558,4/24/2016,debtconsolidation,0.0,15289.0,36 months,10.03,494,B1,Current,MA,1 year,mortgage,55341,1,7.53,28,19,12.0,5,15188,54.21,0,0,0,1
8366,1526960,2726478,8/15/2014,debtconsolidation,0.0,20261.0,36 months,16.05,713,C2,Current,WI,6-9 years,rent,51749,1,17.73,20,17,12.0,6,17376,66.17,0,0,0,0
8367,1249324,2087815,1/30/2016,debtconsolidation,0.0,21462.0,36 months,13.75,731,C3,Current,NY,2-5 years,mortgage,56005,1,22.15,4,16,11.0,9,12830,73.37,0,3,2,3
8368,1089228,2549533,4/7/2016,debtconsolidation,0.0,19176.0,48 months,6.72,457,A1,Current,ID,2-5 years,rent,51304,0,26.26,14,23,19.0,16,14361,55.31,0,0,0,0
8369,1660655,2099071,8/6/2014,debtconsolidation,0.0,20906.0,36 months,6.31,639,A3,Current,OR,2-5 years,own,51026,0,14.99,22,12,8.0,5,10822,61.99,0,0,0,0
8370,1341340,2095304,11/22/2015,debtconsolidation,0.0,18822.0,36 months,13.87,642,D3,Current,MN,< 1 year,mortgage,52731,0,14.1,20,19,17.0,12,19408,71.6,0,0,0,3
8371,1182262,2863736,5/24/2015,auto,0.0,20579.0,60 months,5.79,396,D1,Current,OR,10+ years,rent,54968,1,16.81,10,16,15.0,11,20439,36.11,0,0,0,0
8372,1558017,2703053,10/28/2014,debtconsolidation,0.0,19259.0,60 months,15.33,462,B3,Current,WA,10+ years,rent,51271,1,16.02,40,14,11.0,7,14570,50.74,0,1,1,0
8373,1329169,2815974,3/16/2016,debtconsolidation,0.0,18191.0,60 months,8.52,373,A2,Current,NJ,< 1 year,rent,55868,1,14.75,37,16,10.0,7,9758,40.0,14,18,11,0
8374,1227303,2348807,2/2/2016,debtconsolidation,0.0,18370.0,48 months,13.44,497,D2,Current,MN,2-5 years,rent,51559,1,18.54,5,9,5.0,4,10907,75.72,0,16,15,0
8375,1637650,2723740,10/21/2015,debtconsolidation,0.0,26785.0,60 months,6.77,527,E1,Default,WV,10+ years,own,57045,1,15.95,26,21,15.0,9,14356,82.76,0,17,9,8
8376,1661458,2273466,11/8/2015,debtconsolidation,0.0,20397.0,60 months,9.49,428,E1,Current,NM,< 1 year,mortgage,57916,1,10.89,18,15,10.0,3,14031,72.58,0,0,0,0
8377,1392748,2749600,7/21/2015,other,0.0,22353.0,60 months,8.53,459,A2,Current,MD,2-5 years,mortgage,57186,1,19.47,4,16,13.0,8,15933,77.76,0,0,0,3
8378,1529517,2075429,7/1/2015,debtconsolidation,0.0,20446.0,48 months,12.37,542,A1,Current,FL,6-9 years,rent,52731,1,14.2,4,21,17.0,12,15144,71.12,0,0,0,1
8379,1609665,2548959,6/20/2015,debtconsolidation,0.0,24619.0,36 months,7.33,764,A3,Current,DC,1 year,own,56561,1,24.43,5,12,10.0,10,15651,36.71,1,0,0,0
8380,1876456,2855898,5/15/2016,debtconsolidation,0.0,11168.0,60 months,9.65,235,D1,Current,DC,< 1 year,mortgage,56718,1,18.31,6,14,7.0,3,13343,70.35,0,0,0,18
8381,1243240,2497337,4/24/2016,debtconsolidation,0.0,18451.0,48 months,8.2,452,B2,Current,SD,1 year,mortgage,51984,1,14.85,1,11,7.0,5,10700,48.52,0,0,0,0
8382,1676158,2782628,2/10/2016,debtconsolidation,0.0,22745.0,60 months,6.47,445,A3,Current,DC,6-9 years,rent,53525,0,24.1,23,18,14.0,10,14130,81.44,0,0,0,0
8383,1357057,2288548,12/15/2015,debtconsolidation,0.0,25139.0,48 months,11.82,660,A3,Current,CA,10+ years,rent,50254,0,19.1,24,13,8.0,6,17290,59.48,0,0,0,1
8384,1024481,2775816,5/30/2016,homeimprovement,0.0,31263.0,60 months,9.85,662,D1,Current,TX,6-9 years,rent,51162,1,17.0,9,17,14.0,10,16087,61.15,0,0,0,1
8385,1448472,2677732,2/2/2015,debtconsolidation,0.0,13351.0,36 months,12.65,448,C2,Current,NM,10+ years,rent,56128,1,20.08,1,15,14.0,8,16625,100.0,0,0,0,0
8386,1749031,2627441,7/14/2015,debtconsolidation,0.0,22317.0,36 months,8.79,707,D3,Current,SC,1 year,rent,53202,1,19.86,38,10,7.0,5,9902,51.72,0,0,0,0
8387,1042661,2681579,2/20/2015,debtconsolidation,0.0,23965.0,60 months,5.23,455,D3,Default,RI,2-5 years,own,52498,1,25.48,35,13,7.0,5,16864,80.32,4,0,0,0
8388,1226762,2164621,4/10/2016,debtconsolidation,0.0,11677.0,48 months,11.04,302,C2,Current,AL,10+ years,own,58135,1,17.22,6,6,3.0,3,12366,79.26,2,1,1,0
8389,1456811,2060668,6/18/2014,debtconsolidation,0.0,23394.0,48 months,6.17,551,A2,Current,DC,2-5 years,own,52469,1,24.24,28,16,11.0,10,11737,78.59,1,4,2,2
8390,1769770,2798811,2/4/2015,debtconsolidation,0.0,18070.0,48 months,18.7,537,B3,Current,NM,6-9 years,rent,57025,0,12.73,5,17,13.0,7,13462,76.09,0,0,0,12
8391,1372000,2674019,1/12/2016,debtconsolidation,1.0,12377.0,48 months,15.44,347,E3,Current,IN,1 year,own,54800,1,16.99,5,16,12.0,7,14075,59.51,0,0,0,0
8392,1124210,2735957,10/27/2014,other,0.0,17074.0,60 months,10.17,364,C1,Current,IL,10+ years,own,56451,1,15.06,1,12,12.0,8,9249,42.56,0,0,0,0
8393,1161535,2417171,6/3/2014,debtconsolidation,0.0,21415.0,48 months,11.63,560,B1,Current,NE,2-5 years,own,54044,1,22.41,11,16,16.0,12,14495,50.97,0,1,1,3
8394,1152810,2180057,11/12/2015,debtconsolidation,0.0,15084.0,48 months,13.04,405,A1,Current,DC,2-5 years,rent,53575,1,18.46,6,13,7.0,3,12555,66.13,0,16,16,0
8395,1112971,2231607,4/5/2016,debtconsolidation,0.0,24104.0,60 months,9.71,774,A2,Current,FL,6-9 years,mortgage,56647,1,9.84,10,11,7.0,5,14320,38.83,0,8,4,0
8396,1263832,2349003,7/11/2015,business,0.0,19267.0,48 months,7.42,465,C1,Current,OH,2-5 years,own,60770,1,23.99,10,18,18.0,8,14563,59.17,1,10,7,0
8397,1230622,2213983,4/3/2016,debtconsolidation,0.0,12775.0,60 months,14.8,303,C2,Current,IA,10+ years,rent,59518,1,17.72,38,17,11.0,6,16586,77.3,0,0,0,0
8398,1117783,2350241,6/16/2014,debtconsolidation,0.0,16752.0,36 months,9.44,536,E1,Current,TN,< 1 year,mortgage,55151,1,20.26,17,18,11.0,10,19398,67.25,1,0,0,0
8399,1751338,2297788,9/8/2014,debtconsolidation,0.0,23386.0,60 months,5.49,447,A1,Current,CO,1 year,own,60639,0,12.7,22,19,12.0,6,12194,98.47,1,0,0,0
8400,1199090,2849989,1/17/2015,other,0.0,24248.0,60 months,10.16,517,D3,Default,AZ,2-5 years,own,55035,0,21.89,6,14,13.0,10,12175,44.0,0,0,0,2
8401,1651895,2396681,8/4/2014,homeimprovement,0.0,14411.0,48 months,10.17,367,D3,Current,GA,< 1 year,mortgage,52943,0,22.19,4,6,4.0,2,17503,65.55,0,0,0,16
8402,1244683,2797940,11/23/2015,homeimprovement,0.0,24946.0,36 months,13.89,851,C2,Current,ID,10+ years,mortgage,57844,0,21.55,5,18,13.0,11,15755,78.12,0,0,0,3
8403,1637059,2256934,6/8/2016,other,0.0,15621.0,48 months,13.14,420,D1,Current,CA,6-9 years,mortgage,53049,0,16.74,1,13,8.0,3,15352,68.39,0,0,0,0
8404,1569265,2431323,10/12/2014,debtconsolidation,0.0,17935.0,48 months,9.7,452,A2,Current,MT,1 year,mortgage,54264,0,12.93,4,14,8.0,7,14757,58.68,0,2,2,3
8405,1816499,2395986,6/29/2016,debtconsolidation,0.0,18113.0,60 months,19.5,475,B3,Current,FL,1 year,rent,55006,1,22.74,3,17,14.0,8,13184,55.57,0,1,1,14
8406,1005702,2154289,10/1/2015,homeimprovement,0.0,16983.0,36 months,18.44,618,D1,Current,CA,1 year,mortgage,55365,1,16.49,23,18,17.0,10,14314,34.79,3,0,0,0
8407,1302411,2256616,4/30/2015,debtconsolidation,0.0,19734.0,36 months,5.06,592,A2,Current,WY,2-5 years,rent,54240,1,9.78,21,13,11.0,5,19184,50.91,8,0,0,0
8408,1742256,2413792,4/19/2015,debtconsolidation,0.0,26473.0,48 months,7.94,646,B2,Current,NY,1 year,rent,55059,1,27.19,27,19,10.0,8,15502,56.23,0,0,0,0
8409,1728701,2690961,2/6/2016,homeimprovement,0.0,14950.0,48 months,14.37,411,C1,Current,MN,10+ years,rent,58362,0,11.72,3,9,8.0,5,16198,71.12,0,0,0,8
8410,1634221,2187491,6/27/2014,homeimprovement,0.0,9458.0,48 months,11.34,246,D2,Current,TN,2-5 years,mortgage,53119,1,13.86,13,17,10.0,5,18414,53.66,0,0,0,0
8411,1790197,2619210,2/17/2015,debtconsolidation,0.0,12026.0,48 months,12.25,318,B1,Current,RI,1 year,own,54815,1,11.37,9,9,6.0,3,14595,39.56,0,0,0,0
8412,1734156,2191670,11/30/2015,debtconsolidation,0.0,18070.0,48 months,17.63,527,A1,Current,NE,< 1 year,mortgage,55087,0,14.63,2,19,13.0,7,16170,54.76,0,3,2,1
8413,1441582,2661845,4/25/2015,debtconsolidation,0.0,31304.0,60 months,7.16,622,C1,Current,ID,10+ years,mortgage,56223,1,23.06,6,10,7.0,5,13880,85.24,0,0,0,1
8414,1678143,2760019,7/2/2014,debtconsolidation,0.0,26230.0,60 months,15.24,627,A2,Current,NY,10+ years,mortgage,56558,0,16.82,6,15,9.0,6,14800,48.13,0,0,0,0
8415,1035277,2350242,11/24/2015,debtconsolidation,0.0,27585.0,48 months,10.04,700,B2,Current,FL,2-5 years,rent,54114,1,16.39,6,9,8.0,4,14612,68.41,0,0,0,1
8416,1619508,2747259,5/25/2014,debtconsolidation,0.0,20658.52458734873,36 months,5.91,418,D2,Current,FL,2-5 years,mortgage,54416,1,20.61,21,13,9.0,9,13852,78.71,12,0,0,12
8417,1755378,2760731,12/22/2014,debtconsolidation,0.0,24431.0,36 months,6.25,746,C3,Current,LA,10+ years,rent,52190,0,13.45,8,15,13.0,5,18204,84.13,0,13,13,0
8418,1324566,2001124,7/9/2014,debtconsolidation,0.0,13768.0,60 months,7.01,273,E3,Current,LA,2-5 years,mortgage,55986,1,19.64,10,19,19.0,16,12569,82.14,1,0,0,1
8419,1320914,2001499,10/8/2015,homeimprovement,0.0,21356.0,60 months,6.61,419,A1,Current,CA,10+ years,own,56442,0,15.08,7,15,15.0,11,12486,54.04,0,1,1,1
8420,1332003,2416097,10/6/2014,debtconsolidation,0.0,20078.0,60 months,7.09,398,D2,Current,LA,6-9 years,own,58974,0,12.33,5,11,6.0,3,12706,68.87,0,0,0,2
8421,1376958,2806165,4/18/2016,debtconsolidation,0.0,17517.0,60 months,8.72,361,C2,Current,MD,< 1 year,rent,49827,1,15.9,29,16,14.0,8,18521,79.44,1,0,0,2
8422,1449423,2398234,5/19/2016,debtconsolidation,0.0,23154.0,60 months,15.28,554,A2,Current,CA,6-9 years,own,55366,1,6.64,14,10,5.0,4,17081,74.82,0,0,0,1
8423,1549479,2559557,8/24/2015,debtconsolidation,0.0,20840.0,36 months,15.13,724,C2,Current,MS,6-9 years,mortgage,55114,1,18.86,3,15,8.0,3,15730,75.61,0,0,0,0
8424,1404830,2824001,12/27/2014,debtconsolidation,0.0,23200.0,60 months,6.47,454,A2,Current,NY,< 1 year,mortgage,57932,1,21.74,40,16,13.0,10,16688,69.15,0,0,0,1
8425,1185223,2516553,2/4/2016,homeimprovement,0.0,16100.0,36 months,7.96,504,B3,Current,TX,< 1 year,rent,57597,1,5.05,8,12,7.0,7,11592,58.75,0,0,0,1
8426,1855763,2586231,8/20/2014,debtconsolidation,0.0,29009.0,60 months,8.97,602,B3,Current,NM,10+ years,rent,55795,1,16.47,20,18,17.0,12,13606,74.99,0,0,0,3
8427,1105706,2235487,6/3/2016,debtconsolidation,0.0,22484.0,36 months,12.87,756,A2,Current,TX,< 1 year,mortgage,52085,1,16.71,36,17,14.0,10,15999,71.14,9,6,4,4
8428,1579592,2234027,9/22/2014,debtconsolidation,0.0,22255.0,60 months,20.15,591,B3,Current,IN,< 1 year,own,55187,0,16.73,10,11,8.0,5,17571,85.29,0,0,0,0
8429,1805932,2638425,7/7/2014,debtconsolidation,0.0,24765.0,48 months,10.17,630,A1,Current,NM,10+ years,own,54612,1,23.4,1,17,13.0,5,12860,71.57,0,11,8,0
8430,1729065,2356196,10/3/2014,debtconsolidation,0.0,23606.0,36 months,8.98,750,C2,Current,SD,1 year,rent,56389,0,20.16,9,15,15.0,14,14057,77.28,1,0,0,1
8431,1574631,2793266,10/29/2014,debtconsolidation,0.0,21261.0,48 months,10.55,545,B3,Current,MA,10+ years,own,55523,0,9.63,12,19,12.0,8,19837,69.82,0,0,0,0
8432,1185811,2660633,5/17/2016,debtconsolidation,0.0,19434.0,48 months,10.64,499,C1,Current,AZ,< 1 year,rent,54400,0,15.91,2,13,12.0,6,16709,60.38,0,0,0,1
8433,1205724,2591512,7/31/2015,debtconsolidation,0.0,19640.0,48 months,4.95,452,A2,Current,CT,10+ years,mortgage,56180,1,15.59,38,18,9.0,8,17159,31.77,0,0,0,1
8434,1652983,2114186,1/25/2016,debtconsolidation,0.0,23131.0,60 months,7.04,458,B1,Current,OH,10+ years,own,52921,1,17.28,5,11,6.0,6,17896,53.25,1,0,0,2
8435,1188209,2384760,2/25/2016,debtconsolidation,0.0,16427.0,48 months,9.69,414,A3,Current,IL,< 1 year,rent,54142,1,19.37,1,13,10.0,5,9727,41.88,0,0,0,2
8436,1616427,2698300,11/30/2014,debtconsolidation,0.0,14273.0,60 months,18.4,366,B1,Current,WA,2-5 years,rent,57824,0,13.66,2,13,12.0,5,13622,81.28,0,12,8,0
8437,1836188,2634126,4/15/2015,auto,0.0,16078.0,36 months,8.88,510,B3,Current,WA,< 1 year,rent,54740,0,22.25,5,12,8.0,3,13045,86.95,0,0,0,1
8438,1762730,2448376,2/22/2016,debtconsolidation,0.0,14046.0,48 months,11.65,367,B3,Current,ID,10+ years,rent,52225,1,17.15,2,20,16.0,14,16349,62.1,0,0,0,0
8439,1786809,2151107,5/15/2015,debtconsolidation,0.0,15203.0,36 months,9.59,488,C2,Current,MI,2-5 years,mortgage,56951,1,19.22,27,11,7.0,3,16689,51.95,1,0,0,0
8440,1010758,2298227,3/25/2016,debtconsolidation,0.0,19372.0,60 months,14.42,455,B2,Current,MN,2-5 years,rent,56938,1,16.25,31,12,9.0,8,13662,58.42,0,0,0,5
8441,1124808,2388438,4/17/2015,debtconsolidation,0.0,25195.0,36 months,10.31,817,D1,Current,UT,6-9 years,rent,58794,1,24.02,19,15,9.0,7,14601,49.82,0,1,1,3
8442,1032332,2532822,9/21/2015,debtconsolidation,0.0,20586.0,60 months,5.54,394,B3,Default,FL,1 year,rent,53274,1,19.86,3,17,16.0,15,12316,59.69,0,0,0,0
8443,1891326,2673846,9/17/2015,debtconsolidation,0.0,26227.0,60 months,16.0,638,C3,Default,SC,6-9 years,rent,52876,1,35.09,8,15,9.0,6,12749,46.45,0,1,1,1
8444,1825807,2831702,6/17/2014,debtconsolidation,0.0,23634.0,36 months,15.08,820,A3,Current,IN,6-9 years,own,56500,0,22.17,8,13,13.0,8,16997,64.41,9,0,0,1
8445,1265307,2404803,4/16/2016,debtconsolidation,0.0,14557.0,60 months,8.69,300,A1,Current,CT,1 year,own,48998,0,18.0,10,12,10.0,9,18553,48.85,0,0,0,0
8446,1530523,2656823,6/23/2015,debtconsolidation,0.0,14552.0,36 months,9.83,468,D3,Current,CO,1 year,rent,55261,1,9.29,16,24,19.0,12,15332,85.52,0,0,0,0
8447,1142498,2748414,2/7/2016,debtconsolidation,0.0,27560.0,48 months,11.22,715,A3,Current,CA,1 year,rent,55855,1,19.07,2,19,17.0,7,14272,53.71,7,0,0,1
8448,1735718,2274510,1/27/2015,debtconsolidation,0.0,17647.0,36 months,9.01,561,C1,Current,CO,10+ years,mortgage,60260,0,31.36,39,15,9.0,4,13752,62.08,0,0,0,1
8449,1011152,2398436,5/26/2015,debtconsolidation,0.0,18856.0,60 months,14.38,442,A2,Current,MS,10+ years,own,48544,1,24.05,2,13,8.0,6,13732,53.29,0,0,0,2
8450,1398324,2101350,8/23/2015,debtconsolidation,0.0,22954.0,48 months,15.52,645,B1,Current,CT,1 year,rent,56878,1,20.77,39,18,18.0,10,17012,85.04,0,6,6,0
8451,1374706,2043016,12/1/2015,debtconsolidation,0.0,21946.0,36 months,8.35,691,E1,Current,CT,6-9 years,own,58935,0,25.35,3,20,14.0,8,13241,75.24,0,0,0,0
8452,1032393,2550048,6/12/2014,debtconsolidation,0.0,12310.0,48 months,6.91,294,B2,Default,DC,2-5 years,mortgage,51948,1,23.03,3,15,10.0,9,11244,80.55,0,0,0,0
8453,1220612,2595294,2/20/2016,debtconsolidation,0.0,21857.0,60 months,8.3,446,C2,Current,MD,6-9 years,own,49526,0,24.96,10,14,10.0,9,13241,52.74,1,0,0,0
8454,1181107,2662729,12/18/2014,debtconsolidation,0.0,17081.0,36 months,17.7,615,C2,Current,LA,1 year,rent,57620,1,25.14,8,12,11.0,6,15527,65.38,0,0,0,0
8455,1372165,2430525,1/22/2016,business,0.0,20381.0,36 months,10.56,663,D2,Current,IL,< 1 year,mortgage,50158,1,13.0,22,16,15.0,7,15823,85.06,11,0,0,0
8456,1289854,2489571,7/2/2015,debtconsolidation,0.0,26036.0,48 months,12.54,693,B1,Current,MT,2-5 years,rent,58504,0,7.98,5,19,17.0,7,17000,68.75,0,0,0,0
8457,1737413,2028061,1/26/2016,debtconsolidation,0.0,25254.0,36 months,16.47,894,C3,Current,DC,6-9 years,rent,56785,0,16.1,5,13,11.0,8,14265,54.37,0,0,0,1
8458,1302952,2614549,7/23/2014,debtconsolidation,0.0,22240.0,36 months,7.8,695,A3,Current,NE,10+ years,mortgage,55432,0,15.16,8,21,12.0,6,11470,66.59,0,0,0,1
8459,1117062,2620947,8/8/2015,homeimprovement,0.0,26295.0,36 months,16.1,926,C1,Default,CO,6-9 years,own,52557,0,18.43,17,12,8.0,5,15896,74.36,0,0,0,0
8460,1564285,2122665,10/9/2015,debtconsolidation,0.0,15032.0,60 months,5.81,456,E3,Current,MD,< 1 year,own,56433,1,16.08,8,14,11.0,4,12120,59.53,0,1,1,0
8461,1889030,2883361,12/29/2014,debtconsolidation,0.0,19411.0,48 months,9.44,487,C3,Current,FL,2-5 years,own,50663,1,15.95,13,14,12.0,9,15665,45.83,0,0,0,0
8462,1300836,2383168,5/28/2015,homeimprovement,0.0,18542.0,60 months,8.23,378,A3,Current,NY,< 1 year,rent,55694,0,17.35,8,18,13.0,12,14179,59.76,0,20,14,0
8463,1114725,2742787,12/26/2014,business,0.0,28346.0,60 months,21.69,778,E3,Default,MI,2-5 years,own,53441,0,20.07,39,14,8.0,5,11925,97.86,1,13,8,11
8464,1662146,2559922,7/28/2014,debtconsolidation,0.0,15932.0,36 months,10.21,516,A1,Current,WA,1 year,rent,55730,1,21.84,18,14,7.0,7,14444,81.43,0,0,0,0
8465,1351883,2788980,5/13/2016,debtconsolidation,0.0,14943.0,48 months,11.21,388,A1,Current,MT,10+ years,mortgage,55295,1,24.95,6,14,12.0,12,18616,62.52,0,9,6,1
8466,1640224,2624871,4/23/2016,debtconsolidation,0.0,22222.0,48 months,8.57,548,C2,Current,NM,< 1 year,mortgage,55472,1,17.24,4,14,8.0,6,15490,59.29,0,0,0,2
